id,marital8,gender,age,race,children,arrestsdli8,incarceration,income8,smoking8,drinking8,drug_marijuana,sexdrugsdli8,sexstrng8,ratelife8
6371,nevermarried,male,25,nonblhis,1,a_no,0,1937,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
3845,nevermarried,male,24,black,-1,a_no,0,1937,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
4608,divorced,female,25,nonblhis,1,a_no,0,133,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
8334,cohabiting,female,27,black,1,a_no,0,360,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
1711,cohabiting,male,28,nonblhis,0,a_no,0,292,smk_yes,drnk_yes,dm_no,s_no,ss_yes,fair
1903,cohabiting,female,27,nonblhis,-1,a_no,0,396,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
2337,married,female,26,nonblhis,1,a_no,0,339,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
4822,cohabiting,female,25,nonblhis,-1,a_no,0,458,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
94,nevermarried,female,28,black,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3414,cohabiting,female,25,nonblhis,-1,a_no,0,347,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
6880,married,female,26,black,-1,a_no,0,179,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
7645,nevermarried,male,25,black,-1,a_no,0,257,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
1521,married,female,27,nonblhis,2,a_no,0,309,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3799,nevermarried,female,27,hispanic,-1,a_no,0,401,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
7419,married,female,26,black,1,a_no,0,804,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8238,cohabiting,male,26,black,-1,a_no,0,810,smk_no,drnk_yes,dm_yes,s_vskip,ss_vskip,verygood
3819,married,female,28,nonblhis,3,a_no,0,317,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
4524,married,female,25,hispanic,2,a_no,0,300,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
2096,nevermarried,male,25,nonblhis,-1,a_no,0,629,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,verygood
8633,divorced,female,28,black,3,a_no,0,47,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
6133,nevermarried,male,25,nonblhis,-1,a_no,0,879,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2704,nevermarried,male,28,nonblhis,1,a_no,0,210,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
8249,cohabiting,female,27,black,3,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6474,divorced,female,28,nonblhis,1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,fair
1360,nevermarried,male,27,hispanic,-1,a_no,0,700,smk_yes,drnk_yes,dm_yes,s_dontknow,ss_yes,poor
4418,nevermarried,female,27,nonblhis,-1,a_no,0,1066,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
7836,cohabiting,female,27,black,2,a_no,0,24,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3648,married,female,27,hispanic,2,a_no,0,495,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1325,cohabiting,female,26,black,-1,a_no,0,330,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5710,nevermarried,female,26,nonblhis,-1,a_no,0,259,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5421,married,female,26,nonblhis,-1,a_no,0,706,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
1508,nevermarried,male,24,mixed,-1,a_no,1,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,fair
6152,married,female,25,nonblhis,2,a_no,0,114,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3645,nevermarried,male,27,hispanic,-1,a_no,0,324,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
4169,nevermarried,female,28,black,-1,a_no,0,510,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
2325,nevermarried,male,25,nonblhis,-1,a_no,0,567,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
986,divorced,female,28,nonblhis,1,a_no,0,352,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6400,nevermarried,female,28,nonblhis,-1,a_no,0,1061,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
7284,nevermarried,female,28,hispanic,-1,a_no,0,805,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
7646,nevermarried,female,25,black,2,a_no,0,0,smk_no,drnk_no,dm_no,s_no,ss_no,fair
2005,married,male,25,nonblhis,1,a_yes,1,263,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5539,nevermarried,male,24,nonblhis,-1,a_no,0,117,smk_yes,drnk_yes,dm_no,s_no,ss_yes,verygood
1741,married,male,24,nonblhis,-1,a_no,0,360,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
5576,married,female,25,black,1,a_no,0,389,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
2933,nevermarried,female,26,nonblhis,2,a_no,0,1937,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
6467,married,female,25,nonblhis,3,a_no,0,590,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
3483,divorced,female,28,nonblhis,-1,a_no,0,269,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
5261,cohabiting,female,24,nonblhis,1,a_no,0,158,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
7024,cohabiting,female,27,black,2,a_no,0,145,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
1418,cohabiting,male,25,nonblhis,2,a_no,0,430,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
7252,nevermarried,male,24,black,-1,a_no,0,148,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
496,married,male,24,hispanic,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
2739,cohabiting,female,28,nonblhis,-1,a_no,0,866,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3420,nevermarried,female,26,nonblhis,1,a_no,0,317,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
4650,cohabiting,female,28,black,-1,a_no,0,33,smk_yes,drnk_yes,dm_no,s_yes,ss_no,fair
6780,nevermarried,male,25,hispanic,0,a_no,5,-3,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
7745,nevermarried,male,27,black,0,a_no,0,219,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
6099,nevermarried,female,25,nonblhis,-1,a_no,0,83,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5310,married,female,28,hispanic,-1,a_no,0,326,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5284,married,male,28,nonblhis,3,a_no,4,148,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
5210,married,female,28,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1535,nevermarried,male,26,nonblhis,-1,a_no,1,74,smk_yes,drnk_yes,dm_yes,s_vskip,ss_vskip,excellent
2568,divorced,male,28,nonblhis,1,a_yes,1,270,smk_no,drnk_no,dm_no,s_no,ss_no,fair
8523,cohabiting,male,25,hispanic,1,a_no,0,114,smk_yes,drnk_yes,dm_no,s_no,ss_yes,verygood
6073,married,male,26,nonblhis,1,a_no,0,449,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
4077,nevermarried,male,25,nonblhis,-1,a_no,0,232,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
2104,cohabiting,female,24,black,-1,a_no,0,120,smk_no,drnk_yes,dm_no,s_no,ss_no,good
5153,nevermarried,male,26,black,-1,a_no,0,131,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4535,married,male,24,nonblhis,-1,a_no,0,57,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
2264,nevermarried,male,25,nonblhis,-1,a_yes,1,73,smk_no,drnk_yes,dm_yes,s_vskip,ss_vskip,fair
5472,cohabiting,female,26,hispanic,-1,a_no,0,158,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4813,nevermarried,male,26,nonblhis,-1,a_no,0,237,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
6624,nevermarried,female,28,hispanic,-1,a_no,0,547,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
2790,married,male,28,nonblhis,-1,a_no,0,742,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1511,nevermarried,female,26,nonblhis,3,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
4432,nevermarried,male,24,hispanic,-1,a_no,0,277,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
8301,nevermarried,female,25,black,3,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
5384,nevermarried,male,25,nonblhis,2,a_no,0,119,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
3570,nevermarried,male,26,nonblhis,-1,a_no,0,92,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2441,married,male,27,black,1,a_no,1,271,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
5352,married,male,27,nonblhis,-1,a_no,0,663,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5638,nevermarried,female,27,black,3,a_no,0,91,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
1226,nevermarried,male,28,black,-1,a_no,0,288,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
8945,married,male,27,nonblhis,-1,a_no,0,990,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
4986,cohabiting,male,27,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_no,ss_yes,good
4063,nevermarried,male,27,black,0,a_no,1,213,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,good
7919,married,male,28,black,2,a_no,0,11,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
6506,nevermarried,female,25,nonblhis,-1,a_no,0,464,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
1208,nevermarried,male,26,black,0,a_no,0,361,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1471,nevermarried,male,24,black,-1,a_no,2,116,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4220,nevermarried,female,27,black,4,a_no,0,280,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
5762,cohabiting,female,25,black,1,a_no,0,288,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
6169,married,female,26,nonblhis,2,a_yes,2,180,smk_yes,drnk_yes,dm_yes,s_dontknow,ss_yes,poor
3574,nevermarried,male,27,nonblhis,-1,a_yes,0,102,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,good
3907,married,female,25,nonblhis,2,a_no,0,152,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
3635,cohabiting,male,28,black,-1,a_no,3,298,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
5563,married,female,27,nonblhis,2,a_no,0,212,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
3105,nevermarried,female,28,black,-1,a_no,0,58,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
2403,cohabiting,female,28,nonblhis,-1,a_no,0,403,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
8936,nevermarried,female,28,black,3,a_no,0,0,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,verygood
7489,nevermarried,female,25,hispanic,1,a_no,0,186,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
7264,nevermarried,female,27,black,-1,a_yes,0,162,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
652,married,female,25,nonblhis,1,a_no,0,30,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
4141,cohabiting,female,27,nonblhis,-1,a_no,0,144,smk_no,drnk_yes,dm_no,s_no,ss_no,good
4947,nevermarried,male,25,nonblhis,-1,a_no,3,35,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
3298,nevermarried,female,28,black,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
1690,cohabiting,female,25,nonblhis,3,a_no,1,216,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5880,married,female,24,nonblhis,-1,a_no,0,389,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6145,married,male,28,nonblhis,2,a_no,0,172,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
7618,nevermarried,female,28,black,1,a_no,0,408,smk_refuse,drnk_refuse,dm_no,s_vskip,ss_vskip,excellent
2392,married,female,27,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
12,nevermarried,male,27,hispanic,-1,a_no,0,367,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
2407,married,male,28,nonblhis,1,a_no,0,258,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
7478,nevermarried,female,28,hispanic,-1,a_no,0,127,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
3972,married,female,27,nonblhis,3,a_no,0,48,smk_no,drnk_no,dm_no,s_no,ss_no,good
5761,married,female,24,black,3,a_no,1,144,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
555,nevermarried,male,24,nonblhis,-1,a_no,0,209,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
5413,married,female,26,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
339,nevermarried,female,27,nonblhis,-1,a_no,0,0,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
1175,married,female,26,nonblhis,-1,a_no,0,229,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8455,nevermarried,male,24,black,-1,a_no,0,207,smk_no,drnk_yes,dm_yes,s_vskip,ss_vskip,excellent
767,cohabiting,female,27,nonblhis,-1,a_no,0,126,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2950,married,male,27,nonblhis,-1,a_no,0,216,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
8013,married,female,25,black,5,a_no,1,23,smk_no,drnk_yes,dm_no,s_no,ss_no,good
7303,nevermarried,female,27,black,1,a_no,0,146,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3827,nevermarried,male,24,black,-1,a_no,0,-3,smk_yes,drnk_no,dm_yes,s_no,ss_no,excellent
3511,nevermarried,male,28,black,0,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
4133,nevermarried,male,25,nonblhis,-1,a_no,0,125,smk_no,drnk_no,dm_no,s_no,ss_no,fair
3967,nevermarried,male,26,nonblhis,-1,a_no,0,168,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
5233,cohabiting,female,24,nonblhis,0,a_no,5,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,excellent
5117,married,male,26,nonblhis,2,a_no,2,200,smk_yes,drnk_no,dm_no,s_no,ss_no,fair
6245,nevermarried,male,26,nonblhis,-1,a_no,0,5,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
4245,nevermarried,male,28,black,0,a_no,0,497,smk_no,drnk_yes,dm_no,s_no,ss_yes,excellent
4375,nevermarried,female,25,hispanic,-1,a_yes,0,88,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4960,married,female,28,nonblhis,-1,a_no,0,143,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5521,cohabiting,male,24,hispanic,0,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1519,nevermarried,male,24,mixed,-1,a_no,0,495,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3084,cohabiting,male,28,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8199,cohabiting,male,24,hispanic,1,a_no,0,45,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
473,married,female,26,hispanic,3,a_no,0,157,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
6086,nevermarried,female,26,mixed,0,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
1027,nevermarried,male,27,nonblhis,-1,a_no,0,44,smk_yes,drnk_refuse,dm_no,s_vskip,ss_vskip,excellent
2512,nevermarried,female,27,nonblhis,1,a_no,0,67,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
1011,married,male,27,nonblhis,-1,a_no,0,180,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4534,nevermarried,female,26,nonblhis,-1,a_no,0,179,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
7509,divorced,female,25,hispanic,1,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
2039,cohabiting,female,24,nonblhis,1,a_no,0,129,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7519,nevermarried,female,27,hispanic,1,a_no,0,105,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1757,nevermarried,male,25,nonblhis,-1,a_no,0,54,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7830,nevermarried,female,27,black,2,a_no,0,148,smk_no,drnk_no,dm_no,s_no,ss_no,good
2669,married,female,27,nonblhis,2,a_no,0,467,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
327,nevermarried,female,25,nonblhis,-1,a_no,0,1103,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5678,nevermarried,male,24,nonblhis,-1,a_no,0,526,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1679,married,female,26,nonblhis,2,a_no,0,85,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4028,married,female,27,nonblhis,1,a_no,0,225,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
2717,nevermarried,female,28,black,3,a_no,0,24,smk_yes,drnk_yes,dm_no,s_no,ss_yes,verygood
7551,nevermarried,female,25,hispanic,1,a_no,0,252,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,fair
632,nevermarried,female,25,nonblhis,-1,a_no,0,1085,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
4209,cohabiting,male,28,black,1,a_no,0,43,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
7637,nevermarried,female,24,black,1,a_no,0,509,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
8115,nevermarried,female,26,hispanic,-1,a_no,0,1066,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
3981,divorced,male,25,nonblhis,-1,a_no,0,462,smk_yes,drnk_yes,dm_no,s_no,ss_yes,excellent
3067,married,female,28,nonblhis,-1,a_no,0,627,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4597,nevermarried,female,26,nonblhis,-1,a_no,0,136,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
7601,nevermarried,female,24,hispanic,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
7727,nevermarried,male,26,black,0,a_no,0,257,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
56,married,female,26,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
2123,married,male,27,nonblhis,2,a_no,0,53,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
7888,nevermarried,female,26,black,2,a_no,0,133,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2194,nevermarried,female,25,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
2523,married,male,24,nonblhis,-1,a_no,0,36,smk_no,drnk_no,dm_no,s_no,ss_no,good
5300,married,female,28,nonblhis,1,a_no,0,277,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
5946,nevermarried,female,26,black,-1,a_no,0,185,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
92,nevermarried,male,25,nonblhis,-1,a_no,0,165,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
1370,nevermarried,female,24,nonblhis,-1,a_no,0,406,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2705,cohabiting,female,28,nonblhis,-1,a_no,0,0,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3108,nevermarried,male,27,hispanic,0,a_no,0,-3,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,verygood
5531,married,female,28,nonblhis,2,a_no,0,233,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
6375,cohabiting,female,25,nonblhis,-1,a_no,0,466,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2843,married,female,28,nonblhis,2,a_no,0,350,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3541,nevermarried,female,26,nonblhis,1,a_yes,1,231,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
6851,married,female,26,hispanic,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
8342,nevermarried,female,24,black,-1,a_yes,0,172,smk_yes,drnk_yes,dm_yes,s_vskip,ss_vskip,fair
398,nevermarried,male,28,hispanic,-1,a_no,0,282,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4400,nevermarried,female,28,hispanic,-1,a_no,0,216,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8235,cohabiting,female,24,hispanic,1,a_no,0,300,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2055,nevermarried,female,25,nonblhis,-1,a_no,0,399,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
2433,married,female,25,nonblhis,1,a_no,0,330,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2475,nevermarried,female,28,hispanic,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,good
4696,married,female,27,hispanic,2,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
1253,married,female,24,nonblhis,1,a_no,0,495,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8728,cohabiting,female,26,hispanic,3,a_no,0,56,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5555,nevermarried,male,28,nonblhis,-1,a_no,0,4,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
7858,cohabiting,female,25,black,-1,a_no,0,162,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6298,cohabiting,male,27,nonblhis,1,a_no,0,126,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
7312,married,male,24,black,3,a_no,0,182,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
4376,cohabiting,female,24,hispanic,-1,a_no,0,382,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
4871,nevermarried,female,27,nonblhis,1,a_no,0,150,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3860,married,male,25,black,3,a_no,0,259,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
329,nevermarried,male,24,nonblhis,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
2784,nevermarried,female,28,nonblhis,-1,a_no,0,297,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,poor
3445,nevermarried,female,28,black,-1,a_no,0,469,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8223,nevermarried,male,27,hispanic,-1,a_no,0,735,smk_no,drnk_yes,dm_yes,s_no,ss_yes,verygood
2358,nevermarried,male,24,black,-1,a_no,0,-3,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
1977,cohabiting,female,27,black,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
2434,married,male,28,nonblhis,-1,a_no,0,375,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
2787,married,female,27,nonblhis,3,a_no,0,291,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
851,cohabiting,female,25,nonblhis,1,a_no,0,527,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5055,nevermarried,male,25,nonblhis,-1,a_no,0,9,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
8599,married,male,26,hispanic,3,a_no,2,129,smk_no,drnk_yes,dm_no,s_no,ss_no,good
6583,married,male,28,hispanic,2,a_no,0,119,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
6210,married,male,25,nonblhis,1,a_no,0,348,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
4521,cohabiting,female,26,hispanic,-1,a_no,0,493,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2612,nevermarried,female,24,nonblhis,2,a_no,3,127,smk_yes,drnk_yes,dm_yes,s_no,ss_no,poor
8588,married,female,25,hispanic,2,a_no,1,109,smk_no,drnk_yes,dm_no,s_no,ss_no,good
3530,married,male,24,nonblhis,2,a_no,0,224,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
4289,nevermarried,male,26,hispanic,-1,a_no,0,375,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5400,married,male,27,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1117,nevermarried,male,24,nonblhis,-1,a_no,1,493,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
8503,m_vskip,male,25,black,1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
3146,nevermarried,male,26,nonblhis,-1,a_no,0,881,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
7987,nevermarried,female,26,black,2,a_no,0,141,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
4175,cohabiting,female,25,black,1,a_no,0,150,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
8600,nevermarried,female,27,hispanic,-1,a_no,0,617,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
4654,nevermarried,male,26,black,-1,a_no,0,121,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
8363,cohabiting,female,26,hispanic,1,a_no,0,479,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1014,nevermarried,male,26,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_dontknow,ss_yes,poor
7079,nevermarried,female,28,hispanic,-1,a_no,0,39,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5256,cohabiting,female,24,nonblhis,-1,a_no,0,339,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
3514,nevermarried,male,25,black,0,a_no,0,51,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
2088,nevermarried,male,28,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
5243,cohabiting,female,26,nonblhis,1,a_no,0,107,smk_no,drnk_no,dm_no,s_no,ss_no,fair
5913,cohabiting,male,27,black,-1,a_no,0,230,smk_yes,drnk_no,dm_yes,s_vskip,ss_vskip,verygood
5313,married,male,28,nonblhis,-1,a_no,0,727,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
5376,cohabiting,male,24,mixed,0,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2494,nevermarried,female,24,nonblhis,-1,a_no,0,466,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6896,nevermarried,female,27,black,3,a_no,0,31,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
1072,cohabiting,male,28,black,1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
7227,cohabiting,male,28,hispanic,2,a_no,0,198,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
1444,nevermarried,female,27,nonblhis,-1,a_no,0,229,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,good
